activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL
4_drying_hands,user12,4,12,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user12/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user12/6-2-1/down(LL+RL).csv,True,True,17,18,18,18,17
4_drying_hands,user13,4,13,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user13/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user13/1-1-1/down(LL+RL).csv,True,True,8,10,9,9,8
4_drying_hands,user14,4,14,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user14/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user14/6-2-1/down(LL+RL).csv,True,True,35,35,36,36,36
4_drying_hands,user15,4,15,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user15/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user15/3-2-1/down(LL+RL).csv,True,True,47,48,47,48,48
4_drying_hands,user16,4,16,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user16/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user16/2-2-1/down(LL+RL).csv,True,True,33,33,32,32,35
4_drying_hands,user17,4,17,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user17/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user17/1-1-1/down(LL+RL).csv,True,True,44,44,45,44,44
4_drying_hands,user17,4,17,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user17/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user17/7-2-1/down(LL+RL).csv,True,True,44,43,44,44,44
4_drying_hands,user18,4,18,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user18/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user18/1-1-1/down(LL+RL).csv,True,True,40,40,40,40,40
4_drying_hands,user18,4,18,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user18/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user18/7-1-1/down(LL+RL).csv,True,True,17,18,19,20,19
4_drying_hands,user19,4,19,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user19/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user19/1-1-1/down(LL+RL).csv,True,True,20,20,20,21,19
4_drying_hands,user19,4,19,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user19/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user19/5-2-1/down(LL+RL).csv,True,True,33,32,33,32,33
4_drying_hands,user2,4,2,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user2/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user2/2-2-1/down(LL+RL).csv,True,True,32,32,32,31,32
4_drying_hands,user20,4,20,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user20/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user20/6-2-1/down(LL+RL).csv,True,True,30,29,31,31,30
4_drying_hands,user21,4,21,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user21/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user21/1-1-1/down(LL+RL).csv,True,True,26,25,27,26,27
4_drying_hands,user21,4,21,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user21/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user21/7-2-1/down(LL+RL).csv,True,True,23,24,22,22,22
4_drying_hands,user22,4,22,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user22/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user22/6-2-1/down(LL+RL).csv,True,True,29,27,29,27,29
4_drying_hands,user23,4,23,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user23/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user23/1-1-1/down(LL+RL).csv,True,True,26,25,25,24,25
4_drying_hands,user24,4,24,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user24/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user24/6-2-1/down(LL+RL).csv,True,True,26,27,27,27,27
4_drying_hands,user25,4,25,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user25/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user25/3-2-1/down(LL+RL).csv,True,True,20,20,21,20,19
4_drying_hands,user26,4,26,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user26/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user26/1-1-1/down(LL+RL).csv,True,True,21,23,21,22,20
4_drying_hands,user26,4,26,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user26/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user26/7-1-1/down(LL+RL).csv,True,True,24,25,25,23,25
4_drying_hands,user27,4,27,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user27/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user27/2-2-1/down(LL+RL).csv,True,True,29,30,31,30,32
4_drying_hands,user29,4,29,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user29/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user29/1-1-1/down(LL+RL).csv,True,True,35,38,37,36,34
4_drying_hands,user4,4,4,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user4/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user4/1-1-1/down(LL+RL).csv,True,True,22,22,21,22,23
4_drying_hands,user6,4,6,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user6/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user6/2-2-1/down(LL+RL).csv,True,True,19,19,18,20,18
4_drying_hands,user7,4,7,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user7/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user7/1-1-1/down(LL+RL).csv,True,True,21,22,22,22,22
4_drying_hands,user7,4,7,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user7/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user7/7-2-1/down(LL+RL).csv,True,True,29,27,27,27,28
4_drying_hands,user8,4,8,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user8/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user8/1-1-1/down(LL+RL).csv,True,True,27,28,27,28,28
4_drying_hands,user8,4,8,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user8/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user8/7-1-1/down(LL+RL).csv,True,True,26,26,26,26,25
4_drying_hands,user9,4,9,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user9/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user9/1-1-1/down(LL+RL).csv,True,True,13,11,12,12,12
4_drying_hands,user9,4,9,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user9/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/4_drying_hands/user9/5-2-1/down(LL+RL).csv,True,True,27,29,28,28,29
5_putting_on_clothes,user1,5,1,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user1/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user1/1-1-1/down(LL+RL).csv,True,True,124,124,122,121,120
5_putting_on_clothes,user11,5,11,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user11/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user11/6-1-1/down(LL+RL).csv,True,True,108,108,109,108,108
5_putting_on_clothes,user12,5,12,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/2-2-1/down(LL+RL).csv,True,True,37,35,36,45,45
5_putting_on_clothes,user12,5,12,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/6-1-1/down(LL+RL).csv,True,True,95,94,95,95,96
5_putting_on_clothes,user12,5,12,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user12/7-2-1/down(LL+RL).csv,True,True,80,80,80,79,81
5_putting_on_clothes,user13,5,13,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user13/4-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user13/4-3-1/down(LL+RL).csv,True,True,93,92,94,92,92
5_putting_on_clothes,user13,5,13,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user13/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user13/5-2-1/down(LL+RL).csv,True,True,50,50,50,50,49
5_putting_on_clothes,user17,5,17,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user17/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user17/1-1-1/down(LL+RL).csv,True,True,88,89,87,88,87
5_putting_on_clothes,user17,5,17,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user17/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user17/6-1-1/down(LL+RL).csv,True,True,56,55,56,54,56
5_putting_on_clothes,user18,5,18,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user18/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user18/6-1-1/down(LL+RL).csv,True,True,41,42,42,41,42
5_putting_on_clothes,user18,5,18,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user18/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user18/7-1-1/down(LL+RL).csv,True,True,56,55,54,55,56
5_putting_on_clothes,user19,5,19,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user19/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user19/1-1-1/down(LL+RL).csv,True,True,115,114,115,114,114
5_putting_on_clothes,user21,5,21,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user21/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user21/6-1-1/down(LL+RL).csv,True,True,83,82,84,80,86
5_putting_on_clothes,user22,5,22,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/2-2-1/down(LL+RL).csv,True,True,72,71,71,72,71
5_putting_on_clothes,user22,5,22,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/6-1-1/down(LL+RL).csv,True,True,52,55,51,51,50
5_putting_on_clothes,user22,5,22,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user22/7-2-1/down(LL+RL).csv,True,True,79,79,80,79,80
5_putting_on_clothes,user23,5,23,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user23/4-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user23/4-3-1/down(LL+RL).csv,True,True,31,33,31,30,30
5_putting_on_clothes,user23,5,23,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user23/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user23/5-2-1/down(LL+RL).csv,True,True,34,35,36,36,37
5_putting_on_clothes,user26,5,26,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user26/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user26/1-1-1/down(LL+RL).csv,True,True,71,72,73,73,71
5_putting_on_clothes,user28,5,28,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user28/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user28/1-1-1/down(LL+RL).csv,True,True,73,72,71,72,71
5_putting_on_clothes,user29,5,29,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user29/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user29/5-2-1/down(LL+RL).csv,True,True,151,152,151,151,151
5_putting_on_clothes,user3,5,3,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user3/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user3/1-1-1/down(LL+RL).csv,True,True,70,71,72,72,71
5_putting_on_clothes,user4,5,4,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user4/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user4/5-2-1/down(LL+RL).csv,True,True,92,91,92,91,92
5_putting_on_clothes,user7,5,7,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user7/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user7/1-1-1/down(LL+RL).csv,True,True,66,66,65,66,64
5_putting_on_clothes,user8,5,8,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user8/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user8/6-1-1/down(LL+RL).csv,True,True,143,144,144,143,143
5_putting_on_clothes,user8,5,8,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user8/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user8/7-1-1/down(LL+RL).csv,True,True,70,69,69,70,69
5_putting_on_clothes,user9,5,9,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user9/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/5_putting_on_clothes/user9/1-1-1/down(LL+RL).csv,True,True,58,59,60,59,59
6_drinking_water,user1,6,1,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user1/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user1/5-1-1/down(LL+RL).csv,True,True,33,33,33,33,32
6_drinking_water,user10,6,10,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user10/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user10/2-1-1/down(LL+RL).csv,True,True,19,18,18,19,19
6_drinking_water,user10,6,10,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user10/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user10/4-1-1/down(LL+RL).csv,True,True,22,23,23,24,24
6_drinking_water,user11,6,11,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user11/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user11/6-2-1/down(LL+RL).csv,True,True,27,28,27,28,27
6_drinking_water,user11,6,11,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user11/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user11/7-1-1/down(LL+RL).csv,True,True,15,16,14,15,14
6_drinking_water,user12,6,12,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/2-1-1/down(LL+RL).csv,True,True,7,7,8,8,8
6_drinking_water,user12,6,12,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/4-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/4-3-1/down(LL+RL).csv,True,True,13,12,13,14,12
6_drinking_water,user12,6,12,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user12/6-2-1/down(LL+RL).csv,True,True,8,9,8,8,7
6_drinking_water,user14,6,14,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user14/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user14/2-1-1/down(LL+RL).csv,True,True,22,23,23,24,22
6_drinking_water,user14,6,14,4-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user14/4-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user14/4-2-1/down(LL+RL).csv,True,True,17,16,19,17,17
6_drinking_water,user16,6,16,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/1-2-1/down(LL+RL).csv,True,True,24,23,23,23,23
6_drinking_water,user16,6,16,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/3-2-1/down(LL+RL).csv,True,True,30,31,29,30,28
6_drinking_water,user16,6,16,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/5-3-1/down(LL+RL).csv,True,True,137,137,136,135,135
6_drinking_water,user16,6,16,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user16/6-2-1/down(LL+RL).csv,True,True,15,14,14,13,14
6_drinking_water,user18,6,18,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user18/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user18/6-2-1/down(LL+RL).csv,True,True,8,8,8,10,12
6_drinking_water,user19,6,19,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user19/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user19/3-2-1/down(LL+RL).csv,True,True,11,11,11,10,11
6_drinking_water,user19,6,19,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user19/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/6_drinking_water/user19/7-2-1/down(LL+RL).csv,True,True,14,14,14,15,14
